provider,model,dataset,dataset_label,example_id,gold_answer,frontier_answer,fta_answer,l1_answer,s1_answer,tale_answer,frontier_correct,fta_correct,l1_correct,s1_correct,tale_correct,external3_correct,pooled4_correct,gold_in_frontier_tree,fta_policy_applied,fix2_applied,fix4_applied,fix2_reason,fix4_reason,source_files,fta_change_type
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_166,410,400,12,40,420,12,0,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_172,31800,31800,1,31800,15000,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_177,315,315,630,315,630,630,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_184,1050,,1050,1050,50,1050,0,1,1,0,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_185,500,4,240,240,500,240,0,0,0,1,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_186,12,12,3,5,5.5,3,1,0,0,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_190,1000,1000,4000,2000,200,4000,1,0,0,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_191,135,120,135,135,135,135,0,1,1,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_211,3140,3140,7,7,240,7,1,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_213,1,1,4,1,4,4,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_225,306,1,306,306,1,306,0,1,1,0,1,1,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_226,25,1,2,25,2,2,0,0,1,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_23,244,50,24,24,40,24,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_232,60,32,2,2,4,2,0,0,0,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_234,300,300,10,300,1,10,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_237,18,18,6,9,18,6,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_238,594,1,594,1,594,594,0,1,0,1,1,1,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_241,48,200,60,48,60,60,0,0,1,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_25,22,12,22,22,22,4,0,1,1,1,0,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_254,3,3,4,3,12,4,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_261,60,60,80,60,1,80,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_267,255,3,2,2,3,2,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_268,120,40,4,4,4,40,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_272,100,1,100,100,100,100,0,1,1,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_275,2,0.5,2,2,4,2,0,1,1,0,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_287,4,75000,6,75000,300000,6,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_288,26,19.5,26,26,26,26,0,1,1,1,1,1,1,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_30,90,30,60,60,60,90,0,0,0,0,1,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_34,31,31,3,31,8,3,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_36,336,336,1,336,1,1,1,0,1,0,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_38,6,6,1,1,6,1,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_43,31,5,31,31,5,31,0,1,1,0,1,1,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_54,32,1,32,32,32,48,0,1,1,1,0,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_55,140,13,40000,10,30,40000,0,0,0,0,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_58,40,4,40,40,40,40,0,1,1,1,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_66,23,10,4,3,23,4,0,0,0,1,0,0,0,0,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_68,88,2,9,88,2,9,0,0,1,0,0,0,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,neutral/wrong-to-wrong
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_73,32,12,32,3,6,32,0,1,0,0,1,1,0,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_76,826,840,826,826,4,826,0,1,1,0,1,1,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,rescue
fireworks,accounts/fireworks/models/deepseek-v4-pro,openai/gsm8k,GSM8K,openai_gsm8k_79,3,3,2,2,3,2,1,0,0,1,0,0,1,1,fix2,True,False,low_depth_external_fallback,fix2_already_applied,outputs/interpretable_cross_model_completion_batch2_20260716T225834Z/cells/fireworks__accounts_fireworks_models_deepseek-v4-pro__openai_gsm8k/cohere_real_model_cost_normalized_validation_batch2_fireworks_openai_gsm8k_20260717T062958Z/per_example_records.jsonl.deduped.jsonl,regression
